rank,date,region,trend,streams,track_id
1,2019-08-01,United Kingdom,SAME_POSITION,483184.0,6v3KW9xbzN5yKLt9YKDYA2
2,2019-08-01,United Kingdom,SAME_POSITION,438543.0,70eFcWOvlMObDhURTqT4Fv
3,2019-08-01,United Kingdom,SAME_POSITION,342821.0,7b4ky1LlQLFhXHmhZkFgqV
4,2019-08-01,United Kingdom,MOVE_UP,331569.0,1tNJrcVe6gwLEiZCtprs1u
5,2019-08-01,United Kingdom,MOVE_DOWN,326867.0,0hVXuCcriWRGvwMV1r5Yn9
6,2019-08-01,United Kingdom,SAME_POSITION,323070.0,7qEHsqek33rTcFNT9PFqLf
7,2019-08-01,United Kingdom,MOVE_UP,281161.0,5aubXDnDNVKA5pS7EnR0mp
8,2019-08-01,United Kingdom,MOVE_DOWN,281078.0,44ZJ4hLD5onikKsVLQaILr
9,2019-08-01,United Kingdom,MOVE_DOWN,280721.0,1AI7UPw3fgwAFkvAlZWhE0
10,2019-08-01,United Kingdom,MOVE_UP,279198.0,6b2RcmUt1g9N9mQ3CbjX2Y
11,2019-08-01,United Kingdom,SAME_POSITION,276771.0,60iSKGrGazRzICtMjADNSM
12,2019-08-01,United Kingdom,MOVE_DOWN,276423.0,4wuCQX7JvAZLlrcmH4AeZF
13,2019-08-01,United Kingdom,SAME_POSITION,261689.0,3z4CGd63tpUn9a6oQSG0CI
14,2019-08-01,United Kingdom,SAME_POSITION,249499.0,1yAPglN5AGf7UoLK062ZYq
15,2019-08-01,United Kingdom,MOVE_UP,248966.0,23GvTfcGK454ppLsts3W44
16,2019-08-01,United Kingdom,MOVE_DOWN,245020.0,6vBdBCoOhKHiYDDOcorfNo
17,2019-08-01,United Kingdom,SAME_POSITION,244047.0,1kBbgxAUc4HQv7cgIayIDH
18,2019-08-01,United Kingdom,SAME_POSITION,235790.0,79JBjIq90BrQ8Ws0pUhlzD
19,2019-08-01,United Kingdom,SAME_POSITION,228064.0,6oJ6le65B3SEqPwMRNXWjY
20,2019-08-01,United Kingdom,SAME_POSITION,225413.0,2YpeDb67231RjR0MgVLzsG
21,2019-08-01,United Kingdom,MOVE_UP,214553.0,6XHVuErjQ4XNm6nDPVCxVX
22,2019-08-01,United Kingdom,SAME_POSITION,210543.0,2Fxmhks0bxGSBdJ92vM42m
23,2019-08-01,United Kingdom,SAME_POSITION,210152.0,1DFD5Fotzgn6yYXkYsKiGs
24,2019-08-01,United Kingdom,MOVE_DOWN,209413.0,1hxE8xAp7CrBsdpiRpiWFy
25,2019-08-01,United Kingdom,MOVE_UP,198322.0,5ry2OE6R2zPQFDO85XkgRb
26,2019-08-01,United Kingdom,MOVE_DOWN,196894.0,6fTt0CH2t0mdeB2N9XFG5r
27,2019-08-01,United Kingdom,MOVE_DOWN,190231.0,1DhRbox3xkceP64k3JeYfW
28,2019-08-01,United Kingdom,MOVE_UP,189369.0,5tZWtGT65sMrDVPB5H444n
29,2019-08-01,United Kingdom,MOVE_DOWN,187245.0,3DKCTIiJ97bS9TGiqcABjo
30,2019-08-01,United Kingdom,SAME_POSITION,178184.0,6y1UtRcHQU07aUs3oxZ8Yn
31,2019-08-01,United Kingdom,MOVE_UP,167769.0,6uAm7pG66O1XesXS9bpHSF
32,2019-08-01,United Kingdom,MOVE_DOWN,163502.0,0AtP8EkGPn6SwxKDaUuXec
33,2019-08-01,United Kingdom,MOVE_UP,163057.0,40OMBMYRk5IQL6xCzGM0JA
34,2019-08-01,United Kingdom,MOVE_UP,159728.0,5PYQUBXc7NYeI1obMKSJK0
35,2019-08-01,United Kingdom,MOVE_DOWN,159352.0,4vUmTMuQqjdnvlZmAH61Qk
36,2019-08-01,United Kingdom,MOVE_DOWN,158719.0,4QEMi9FXOolfFFlLFUIolw
37,2019-08-01,United Kingdom,SAME_POSITION,153375.0,5Uw7Dut2lZfexn3Y09swpf
38,2019-08-01,United Kingdom,SAME_POSITION,151401.0,5qmq61DAAOUaW8AUo8xKhh
